dataset,repeat,calibration_method,fitted_intercept,fitted_slope,calibration_prevalence,brier,brier_skill
eicu_external,56,intercept_and_slope,-0.7265142182128135,0.9589650700249472,0.011243123218665076,0.010640645480726494,0.024742095892956395
eicu_external,57,uncalibrated,0.0,1.0,0.011250338088247743,0.011051878927991303,-0.013128349767599357
eicu_external,57,intercept_only,-0.6115550595981669,1.0,0.011250338088247743,0.010650750652769226,0.02364317389536652
eicu_external,57,intercept_and_slope,-0.7535078675711993,0.9544611494897056,0.011250338088247743,0.01062353510026422,0.026138030016851554
eicu_external,58,uncalibrated,0.0,1.0,0.011327048106372162,0.011021272180950593,-0.012055309001306469
eicu_external,58,intercept_only,-0.606381950115131,1.0,0.011327048106372162,0.010627707541345406,0.024084727866312217
eicu_external,58,intercept_and_slope,-0.7997670486271921,0.9387031835208919,0.011327048106372162,0.010592459172492795,0.027321495659106687
eicu_external,59,uncalibrated,0.0,1.0,0.011207211091946398,0.011057873069983534,-0.012683210710581427
eicu_external,59,intercept_only,-0.61957855103315,1.0,0.011207211091946398,0.010658318088767445,0.023908149912978183
eicu_external,59,intercept_and_slope,-0.7402863498640717,0.9610880182052909,0.011207211091946398,0.01063545534358486,0.026001926722553415
eicu_external,60,uncalibrated,0.0,1.0,0.011127446324370531,0.011120110588183558,-0.016580515736568824
eicu_external,60,intercept_only,-0.6100974803956848,1.0,0.011127446324370531,0.010703372070325727,0.021516970259783053
eicu_external,60,intercept_and_slope,-0.6183186937531558,0.9979923504109706,0.011127446324370531,0.010701421305672683,0.02169530565684108
eicu_external,61,uncalibrated,0.0,1.0,0.011309137841382039,0.01105026837046806,-0.014294576535568204
eicu_external,61,intercept_only,-0.595374768361812,1.0,0.011309137841382039,0.010645015607517206,0.022903224079449225
eicu_external,61,intercept_and_slope,-0.6856916803665958,0.9712339914894391,0.011309137841382039,0.010625653669872302,0.024680439590063497
eicu_external,62,uncalibrated,0.0,1.0,0.01125123896337645,0.01105279267764191,-0.013210954197758973
eicu_external,62,intercept_only,-0.6179812270415393,1.0,0.01125123896337645,0.010652263941779093,0.023505567543221306
eicu_external,62,intercept_and_slope,-0.7511487491939326,0.9570145300052836,0.01125123896337645,0.010626943039325834,0.025826737991637594
eicu_external,63,uncalibrated,0.0,1.0,0.011033305506061776,0.01112530521353471,-0.014921968339533187
eicu_external,63,intercept_only,-0.6257140075103066,1.0,0.011033305506061776,0.010713214502346345,0.022671599450850954
eicu_external,63,intercept_and_slope,-0.622491603095544,1.0016696979181379,0.011033305506061776,0.010713979279573647,0.02260183154840001
eicu_external,64,uncalibrated,0.0,1.0,0.011208191747823964,0.011063056706090424,-0.013186743418561964
eicu_external,64,intercept_only,-0.6001397824978417,1.0,0.011208191747823964,0.010662476977985802,0.02349950713408855
eicu_external,64,intercept_and_slope,-0.7626421637601107,0.9482365727853238,0.011208191747823964,0.010630486310657368,0.02642930501105678
eicu_external,65,uncalibrated,0.0,1.0,0.010988055201206076,0.01109986277676815,-0.011577456251045781
eicu_external,65,intercept_only,-0.6416173274687709,1.0,0.010988055201206076,0.010701550248268877,0.024722449655496748
eicu_external,65,intercept_and_slope,-0.7998899273974635,0.9490954679865796,0.010988055201206076,0.010674814951760947,0.02715895033820903
eicu_external,66,uncalibrated,0.0,1.0,0.011147760527751599,0.011087215732661027,-0.014032526765211495
eicu_external,66,intercept_only,-0.634027440362818,1.0,0.011147760527751599,0.010680957664351308,0.02312368138119436
eicu_external,66,intercept_and_slope,-0.6658894765746739,0.9901019867130826,0.011147760527751599,0.010674384286241772,0.023724880038686003
eicu_external,67,uncalibrated,0.0,1.0,0.01115996710485534,0.01105160445222495,-0.011052018898681792
eicu_external,67,intercept_only,-0.631894420185201,1.0,0.01115996710485534,0.010659352513915745,0.02483300719493675
eicu_external,67,intercept_and_slope,-0.8663427060944101,0.9249334799965953,0.01115996710485534,0.010622240560413472,0.028228180780451084
eicu_external,68,uncalibrated,0.0,1.0,0.011061708991645297,0.011093991329611782,-0.012702433416155845
eicu_external,68,intercept_only,-0.6223895535958143,1.0,0.011061708991645297,0.0106935837911105,0.023848315232447126
eicu_external,68,intercept_and_slope,-0.7619106332125387,0.9552456849311016,0.011061708991645297,0.010667444605645407,0.026234401172262056
eicu_external,69,uncalibrated,0.0,1.0,0.01100106608269255,0.011130255767177693,-0.014632448229946249
eicu_external,69,intercept_only,-0.6357160109859418,1.0,0.01100106608269255,0.010721428531249024,0.022636181347877926
eicu_external,69,intercept_and_slope,-0.6792257645331808,0.9863463582541776,0.01100106608269255,0.010712427432228994,0.023456720186022628
eicu_external,70,uncalibrated,0.0,1.0,0.011083410617023342,0.011084471603532719,-0.012324205760023244
eicu_external,70,intercept_only,-0.6243533669461934,1.0,0.011083410617023342,0.01068533162649701,0.024128507070326877
eicu_external,70,intercept_and_slope,-0.7579234784984038,0.9571677367924019,0.011083410617023342,0.010660472024227471,0.026398888377000995
eicu_external,71,uncalibrated,0.0,1.0,0.01103390553849851,0.011085941339765273,-0.011341701365546353
eicu_external,71,intercept_only,-0.652978680350905,1.0,0.01103390553849851,0.010691600841363764,0.024632960446904217
eicu_external,71,intercept_and_slope,-0.8223470612556957,0.9460138953070146,0.01103390553849851,0.010664594857836678,0.027096646343325537
eicu_external,72,uncalibrated,0.0,1.0,0.010710085070809365,0.011211344539500729,-0.015457118557435479
eicu_external,72,intercept_only,-0.6489874150212168,1.0,0.010710085070809365,0.010793085446545145,0.02242631030755937
eicu_external,72,intercept_and_slope,-0.6372369224812436,1.004568281375629,0.010710085070809365,0.010795774569959393,0.022182745451974295
eicu_external,73,uncalibrated,0.0,1.0,0.010951614003676037,0.011134381887121006,-0.013894589955317116
eicu_external,73,intercept_only,-0.6368436323376181,1.0,0.010951614003676037,0.01072609365576461,0.023284054814672106
eicu_external,73,intercept_and_slope,-0.6542328270377725,0.9949332382363626,0.010951614003676037,0.010722530985108537,0.023608470892780842
eicu_external,74,uncalibrated,0.0,1.0,0.011156306156337175,0.011070155757379144,-0.012664412616944842
eicu_external,74,intercept_only,-0.6278720722066579,1.0,0.011156306156337175,0.010671624132099789,0.02379205674698226
eicu_external,74,intercept_and_slope,-0.8164352776481849,0.9400905065234462,0.011156306156337175,0.010638705017173018,0.02680339795227349
eicu_external,75,uncalibrated,0.0,1.0,0.011233889243520062,0.011055691843664945,-0.013101767490588667
eicu_external,75,intercept_only,-0.6194206911893764,1.0,0.011233889243520062,0.01065563915761771,0.02355754692002876
eicu_external,75,intercept_and_slope,-0.8020437711175148,0.9414741604562765,0.011233889243520062,0.010621926797440277,0.026646820044225583
eicu_external,76,uncalibrated,0.0,1.0,0.011127502808773719,0.011084599674889596,-0.013332369447212278
eicu_external,76,intercept_only,-0.6078114888293099,1.0,0.011127502808773719,0.010681546560951787,0.02351395598977246
eicu_external,76,intercept_and_slope,-0.7332410040382095,0.9600052533934597,0.011127502808773719,0.010656471398839738,0.0258062781468672
eicu_external,77,uncalibrated,0.0,1.0,0.010906948668057866,0.011147727208484854,-0.01411458394211329
eicu_external,77,intercept_only,-0.6375538270091703,1.0,0.010906948668057866,0.010738153032164612,0.02314459343498454
eicu_external,77,intercept_and_slope,-0.6839625924688221,0.9855169715403663,0.010906948668057866,0.01072873304741614,0.02400153438225383
eicu_external,78,uncalibrated,0.0,1.0,0.011342842905967708,0.011044153228375717,-0.014511745243346974
eicu_external,78,intercept_only,-0.6196227530299339,1.0,0.011342842905967708,0.010641761268115479,0.02245182828138803
eicu_external,78,intercept_and_slope,-0.7310556517313871,0.9638823488204002,0.011342842905967708,0.010619439743843509,0.024502275072316726
eicu_external,79,uncalibrated,0.0,1.0,0.010946984316339777,0.011117218582264693,-0.012220879356576342
eicu_external,79,intercept_only,-0.6162844244117027,1.0,0.010946984316339777,0.010715830959488897,0.0243253960883556
eicu_external,79,intercept_and_slope,-0.864271952879828,0.9216816248221374,0.010946984316339777,0.010673311650850144,0.02819677197805992
eicu_external,80,uncalibrated,0.0,1.0,0.011141282975755343,0.011055278949326503,-0.010962376115934314
eicu_external,80,intercept_only,-0.632603403265171,1.0,0.011141282975755343,0.010661058082985309,0.025087592914928902
eicu_external,80,intercept_and_slope,-0.8108915232664279,0.9426255181043691,0.011141282975755343,0.010631202414027348,0.027817778029987417
eicu_external,81,uncalibrated,0.0,1.0,0.011185123908975948,0.0110570200951463,-0.012122162621487353
eicu_external,81,intercept_only,-0.6256147134760819,1.0,0.011185123908975948,0.010660092380150204,0.024211255772371376
eicu_external,81,intercept_and_slope,-0.7985421726780184,0.945274724632658,0.011185123908975948,0.010629857611897648,0.0269788440345623
eicu_external,82,uncalibrated,0.0,1.0,0.011105149107419256,0.01107458318724005,-0.011913787099084194
eicu_external,82,intercept_only,-0.6261360976590544,1.0,0.011105149107419256,0.010676542972054878,0.024456194033013134
eicu_external,82,intercept_and_slope,-0.794688575955139,0.9458641101816021,0.011105149107419256,0.010646848338999305,0.027169470739120127
eicu_external,83,uncalibrated,0.0,1.0,0.011116956932407576,0.011053245457986718,-0.010226815882399043
eicu_external,83,intercept_only,-0.6405757006033455,1.0,0.011116956932407576,0.010663644303256892,0.025381326133702253
eicu_external,83,intercept_and_slope,-0.8469112757120134,0.9339690307433232,0.011116956932407576,0.010632189586931042,0.02825617389123447
eicu_external,84,uncalibrated,0.0,1.0,0.010981477275073823,0.011106978192531609,-0.012070142277330831
eicu_external,84,intercept_only,-0.6351447247084031,1.0,0.010981477275073823,0.010706811669800415,0.02439311375638542
eicu_external,84,intercept_and_slope,-0.8017038375064099,0.9466770615541701,0.010981477275073823,0.010677591403760322,0.02705567042084911
eicu_external,85,uncalibrated,0.0,1.0,0.01105083550290948,0.011076632284303944,-0.010874472603449536
eicu_external,85,intercept_only,-0.6439832808697895,1.0,0.01105083550290948,0.010685141672768106,0.024853703191127008
eicu_external,85,intercept_and_slope,-0.8561699734610719,0.9322776875804053,0.01105083550290948,0.010652180923234986,0.027861763714010168
eicu_external,86,uncalibrated,0.0,1.0,0.011030565881866997,0.01110934262599749,-0.01339730492923552
eicu_external,86,intercept_only,-0.6236321107138818,1.0,0.011030565881866997,0.010704011397270976,0.02357712178741489
eicu_external,86,intercept_and_slope,-0.7165209504375859,0.9704875471093981,0.011030565881866997,0.010685414531437207,0.025273533028883688
eicu_external,87,uncalibrated,0.0,1.0,0.011003422642478888,0.011102710210187982,-0.012184278448458485
eicu_external,87,intercept_only,-0.6495201597565778,1.0,0.011003422642478888,0.010700853034773632,0.024451237334243592
eicu_external,87,intercept_and_slope,-0.7653547212262094,0.9627528891287893,0.011003422642478888,0.010680324884983855,0.02632269665268827
eicu_external,88,uncalibrated,0.0,1.0,0.011029442110389342,0.01111223875867191,-0.013634939633459853
eicu_external,88,intercept_only,-0.6295012688135443,1.0,0.011029442110389342,0.010706574674259083,0.0233688809867878
eicu_external,88,intercept_and_slope,-0.732923734442787,0.9669404185626481,0.011029442110389342,0.010686399371098209,0.025209229511120923
eicu_external,89,uncalibrated,0.0,1.0,0.011080280670005209,0.011118863834357649,-0.015393303408023584
eicu_external,89,intercept_only,-0.6012855322265437,1.0,0.011080280670005209,0.010706875376981348,0.022230173858479363
eicu_external,89,intercept_and_slope,-0.6738380345688124,0.9773183185406399,0.011080280670005209,0.010690468920379566,0.02372843900627508
eicu_external,90,uncalibrated,0.0,1.0,0.010789191057562927,0.011174301776120435,-0.013812852990265023
eicu_external,90,intercept_only,-0.6561901070656946,1.0,0.010789191057562927,0.01076710571251334,0.023130896269676682
eicu_external,90,intercept_and_slope,-0.7038034668270934,0.9850368052783931,0.010789191057562927,0.010757849784331109,0.023970660502423136
eicu_external,91,uncalibrated,0.0,1.0,0.011405039522824586,0.011006223886746342,-0.012415051033102475
eicu_external,91,intercept_only,-0.6003943685338387,1.0,0.011405039522824586,0.010612843864821496,0.02377028001872472
eicu_external,91,intercept_and_slope,-0.8257575426833061,0.9279764865222547,0.011405039522824586,0.010572556748857103,0.027476118005010264
eicu_external,92,uncalibrated,0.0,1.0,0.010955042848269871,0.01110733541558763,-0.01150255274016021
eicu_external,92,intercept_only,-0.6582772833781211,1.0,0.010955042848269871,0.010710441992242479,0.024641013278023483
eicu_external,92,intercept_and_slope,-0.7861244136356869,0.9587385564882724,0.010955042848269871,0.010688758460624904,0.026615649566833044
eicu_external,93,uncalibrated,0.0,1.0,0.01108885730728057,0.011080618099630122,-0.012096129031144542
eicu_external,93,intercept_only,-0.6340182477872728,1.0,0.01108885730728057,0.010682085872495454,0.024305533831924686
eicu_external,93,intercept_and_slope,-0.7941414881877455,0.9483764169868452,0.01108885730728057,0.010654433568144283,0.02683127652434225
eicu_external,94,uncalibrated,0.0,1.0,0.011025818516184355,0.011103026566043173,-0.012714353855655558
eicu_external,94,intercept_only,-0.6377164395678089,1.0,0.011025818516184355,0.010703447850559801,0.02373148352554999
eicu_external,94,intercept_and_slope,-0.8192545557627906,0.9427761661714085,0.011025818516184355,0.010672297752314834,0.026572704469141284
eicu_external,95,uncalibrated,0.0,1.0,0.011351265371720373,0.01102281351554846,-0.012749584328667352
eicu_external,95,intercept_only,-0.6202912323164054,1.0,0.011351265371720373,0.010625651692198803,0.023740688408071864
eicu_external,95,intercept_and_slope,-0.741706388949391,0.9606378577201782,0.011351265371720373,0.010602618773121528,0.02585689759445453
eicu_external,96,uncalibrated,0.0,1.0,0.011347705713404167,0.011038076006699867,-0.0140520945823992
eicu_external,96,intercept_only,-0.5960952666849632,1.0,0.011347705713404167,0.010636552108112764,0.022835325846668586
eicu_external,96,intercept_and_slope,-0.7203504973625413,0.9602309966721948,0.011347705713404167,0.010610750173319345,0.02520571231670765
eicu_external,97,uncalibrated,0.0,1.0,0.011055758759371741,0.011110284559337763,-0.014055222738614814
eicu_external,97,intercept_only,-0.6166638794348509,1.0,0.011055758759371741,0.010704882053243877,0.022946577388125777
eicu_external,97,intercept_and_slope,-0.7201688328268279,0.9669097641842593,0.011055758759371741,0.010683967623880651,0.0248554741596807
eicu_external,98,uncalibrated,0.0,1.0,0.011131610170017953,0.011095610893589125,-0.014430823712749286
eicu_external,98,intercept_only,-0.6338123027528128,1.0,0.011131610170017953,0.01068952031878991,0.022696541354961464
eicu_external,98,intercept_and_slope,-0.7067781897262869,0.9767018538797722,0.011131610170017953,0.010674681563680045,0.024053194063256234
eicu_external,99,uncalibrated,0.0,1.0,0.01103769256798135,0.011092427062531834,-0.012020831157246503
eicu_external,99,intercept_only,-0.6335664639472874,1.0,0.01103769256798135,0.010692719938298087,0.02444656536527623
eicu_external,99,intercept_and_slope,-0.8060506374936276,0.9445399889168294,0.01103769256798135,0.010662757683506625,0.027180180454783875
eicu_external,100,uncalibrated,0.0,1.0,0.011212914756552443,0.011098461261383702,-0.016528984202574426
eicu_external,100,intercept_only,-0.6076674323384481,1.0,0.011212914756552443,0.01068565646873282,0.02128058476960548
eicu_external,100,intercept_and_slope,-0.6312441707598389,0.9929206155857255,0.011212914756552443,0.01068010516856904,0.021789038814142847
sicdb_external,1,uncalibrated,0.0,1.0,0.04801275027393167,0.04538415384725134,0.029508612619636887
sicdb_external,1,intercept_only,0.5404457290489858,1.0,0.04801275027393167,0.04540214581303225,0.02912387375480796
sicdb_external,1,intercept_and_slope,-0.08333024494782913,0.8068764009225612,0.04801275027393167,0.045096292644151256,0.035664215284607614
sicdb_external,2,uncalibrated,0.0,1.0,0.048980833586857314,0.04517810455796403,0.029343380646996042
sicdb_external,2,intercept_only,0.4552459823471835,1.0,0.048980833586857314,0.045004825002359056,0.03306631124118953
sicdb_external,2,intercept_and_slope,-0.20359825945118484,0.7879751842755863,0.048980833586857314,0.04485010038319468,0.036390586954795134
sicdb_external,3,uncalibrated,0.0,1.0,0.04839036242154282,0.04540721391200819,0.027167609712052454
sicdb_external,3,intercept_only,0.4114048927074353,1.0,0.04839036242154282,0.045216297804488166,0.03125791513319309
sicdb_external,3,intercept_and_slope,-0.25468064304542526,0.7844007105685927,0.04839036242154282,0.0450515597390355,0.034787365900560085
sicdb_external,4,uncalibrated,0.0,1.0,0.04868235767451217,0.04504014619613509,0.03369352504307199
sicdb_external,4,intercept_only,0.4087762081696653,1.0,0.04868235767451217,0.044735466455905135,0.04023022686660349
sicdb_external,4,intercept_and_slope,-0.8558302224665729,0.596070090493445,0.04868235767451217,0.044960368910989076,0.035405093803425935
sicdb_external,5,uncalibrated,0.0,1.0,0.0484789956542733,0.04516376799833388,0.032104107622711875
sicdb_external,5,intercept_only,0.43847569275159476,1.0,0.0484789956542733,0.044925354292096126,0.03721350520358868
sicdb_external,5,intercept_and_slope,-0.7639195510939644,0.6202611266717268,0.0484789956542733,0.04497536423174639,0.036141751952900814
sicdb_external,6,uncalibrated,0.0,1.0,0.047779206647541796,0.045429384574671605,0.029701440441487148
sicdb_external,6,intercept_only,0.4568364134744947,1.0,0.047779206647541796,0.04525214358203232,0.03348702286710736
sicdb_external,6,intercept_and_slope,-0.23887006006364314,0.7792575434566218,0.047779206647541796,0.0450916540575536,0.03691482088558973
sicdb_external,7,uncalibrated,0.0,1.0,0.048474676670944815,0.045094478331126,0.0335471483425307
sicdb_external,7,intercept_only,0.43500005309080614,1.0,0.048474676670944815,0.04480573924672943,0.039735327512737895
sicdb_external,7,intercept_and_slope,-0.774447434165311,0.6161980426450001,0.048474676670944815,0.04497260215562452,0.0361591660822107
sicdb_external,8,uncalibrated,0.0,1.0,0.049004900490049005,0.04514248671958348,0.02999303379443985
sicdb_external,8,intercept_only,0.4204334761519531,1.0,0.049004900490049005,0.04492036359802132,0.03476594266428168
sicdb_external,8,intercept_and_slope,-0.4914354129306982,0.7052541492164848,0.049004900490049005,0.04486818289659679,0.03588718448238759
sicdb_external,9,uncalibrated,0.0,1.0,0.0490487514863258,0.04520473145332675,0.02844403903158499
sicdb_external,9,intercept_only,0.43201399329447626,1.0,0.0490487514863258,0.045006211015160405,0.03271070999441805
sicdb_external,9,intercept_and_slope,-0.22272435832248313,0.7867453577623714,0.0490487514863258,0.04487361580061168,0.03556049290317631
sicdb_external,10,uncalibrated,0.0,1.0,0.04871147043961597,0.045279076233729364,0.02842482505806121
sicdb_external,10,intercept_only,0.42527103027032326,1.0,0.04871147043961597,0.0450755016933231,0.032793023046199576
sicdb_external,10,intercept_and_slope,-0.3599920852995618,0.7467554605954461,0.04871147043961597,0.04494399831526871,0.035614755028520184
sicdb_external,11,uncalibrated,0.0,1.0,0.04531751434406302,0.045920649985399985,0.031575420626097195
sicdb_external,11,intercept_only,0.4597913448222907,1.0,0.04531751434406302,0.045750809084751785,0.03515721014395046
sicdb_external,11,intercept_and_slope,-0.36900397392138934,0.7431160715758641,0.04531751434406302,0.045617921079369836,0.037959696841259105
sicdb_external,12,uncalibrated,0.0,1.0,0.050597609561752986,0.044709098792576514,0.03188968586733021
sicdb_external,12,intercept_only,0.510714745880482,1.0,0.050597609561752986,0.04457074960356752,0.03488543573589464
sicdb_external,12,intercept_and_slope,-0.6765614141108375,0.6277282459016085,0.050597609561752986,0.04450751334192104,0.03625472473478897
sicdb_external,13,uncalibrated,0.0,1.0,0.05258395334807963,0.04451431382155069,0.02716962275570456
sicdb_external,13,intercept_only,0.5303025260354078,1.0,0.05258395334807963,0.044530897703235026,0.02680719317990954
sicdb_external,13,intercept_and_slope,-0.2754072511538113,0.7433443224075601,0.05258395334807963,0.04419317448502831,0.03418790687773898
sicdb_external,14,uncalibrated,0.0,1.0,0.049943011086934,0.04502406009525483,0.02835943777155836
sicdb_external,14,intercept_only,0.48157792828183843,1.0,0.049943011086934,0.04490907864615379,0.03084079195450007
sicdb_external,14,intercept_and_slope,-0.19360309247920693,0.7837448224017828,0.049943011086934,0.044704106657396374,0.03526418464667369
sicdb_external,15,uncalibrated,0.0,1.0,0.049344409968972075,0.0452107196777656,0.026934975236493686
sicdb_external,15,intercept_only,0.49322818921818695,1.0,0.049344409968972075,0.04514367974705967,0.028377867813684565
sicdb_external,15,intercept_and_slope,-0.03142710151789165,0.8323118796352506,0.049344409968972075,0.044906303572640714,0.03348688741535322
sicdb_external,16,uncalibrated,0.0,1.0,0.05038874126562346,0.04490985291691184,0.028413397913331084
sicdb_external,16,intercept_only,0.4647542304647902,1.0,0.05038874126562346,0.044769106468978435,0.031458328017118786
sicdb_external,16,intercept_and_slope,-0.11697396658294766,0.8101999976092364,0.05038874126562346,0.04460491861801802,0.0350103930063691
sicdb_external,17,uncalibrated,0.0,1.0,0.04823151125401929,0.04538451484084846,0.028424545969653714
sicdb_external,17,intercept_only,0.4815551212819913,1.0,0.04823151125401929,0.04527153541317306,0.030843169130543302
sicdb_external,17,intercept_and_slope,-0.27898706350738056,0.7592363961396549,0.04823151125401929,0.045062998257333016,0.03530745794310386
sicdb_external,18,uncalibrated,0.0,1.0,0.04832307997618575,0.04509267586245219,0.03429038250458871
sicdb_external,18,intercept_only,0.4388756031670816,1.0,0.04832307997618575,0.04482399678994805,0.04004444254592343
sicdb_external,18,intercept_and_slope,-0.8738732600527535,0.5876310623226376,0.04832307997618575,0.04501597066730342,0.035933109250124495
sicdb_external,19,uncalibrated,0.0,1.0,0.04823784209490057,0.04541744847000675,0.027775698497579993
sicdb_external,19,intercept_only,0.4060368223658485,1.0,0.04823784209490057,0.04518767352726116,0.032694354008602655
sicdb_external,19,intercept_and_slope,-0.420961005881497,0.7319240967411746,0.04823784209490057,0.04508840941050888,0.034819241905761245
sicdb_external,20,uncalibrated,0.0,1.0,0.04753820033955857,0.04552676176538843,0.02870299943232768
sicdb_external,20,intercept_only,0.4548654820312538,1.0,0.04753820033955857,0.04534340646884502,0.03261481838594826
sicdb_external,20,intercept_and_slope,-0.4747042125497536,0.7061804155384984,0.04753820033955857,0.045200650610035455,0.035660463015578125
sicdb_external,21,uncalibrated,0.0,1.0,0.0462363415621206,0.04581770523822318,0.02854468862358761
sicdb_external,21,intercept_only,0.36328420201390726,1.0,0.0462363415621206,0.045569815574263484,0.03380059852647077
sicdb_external,21,intercept_and_slope,-0.3790876216412739,0.7593692369507484,0.0462363415621206,0.045483876318538,0.0356227357547797
sicdb_external,22,uncalibrated,0.0,1.0,0.05009442401351754,0.04474390351186934,0.033461321022777435
sicdb_external,22,intercept_only,0.49717129144504435,1.0,0.05009442401351754,0.04456589901012576,0.037306498185775694
sicdb_external,22,intercept_and_slope,-0.7106111146478892,0.6219672586238358,0.05009442401351754,0.04456471698038058,0.037332031887101436
sicdb_external,23,uncalibrated,0.0,1.0,0.05050709939148073,0.04478102723974909,0.03091777375371607
sicdb_external,23,intercept_only,0.4078866434209301,1.0,0.05050709939148073,0.04448979004460096,0.03722028191032556
sicdb_external,23,intercept_and_slope,-0.8055241917570908,0.6059570984470852,0.05050709939148073,0.04460686971120683,0.03468662355195107
sicdb_external,24,uncalibrated,0.0,1.0,0.0483169918123926,0.04536691612544612,0.028377953117361687
sicdb_external,24,intercept_only,0.5030531970980846,1.0,0.0483169918123926,0.04529464256761582,0.029925834000434914
sicdb_external,24,intercept_and_slope,-0.11137302562481989,0.8058025145703386,0.0483169918123926,0.045055496626943414,0.035047616308434226
sicdb_external,25,uncalibrated,0.0,1.0,0.05216348556010793,0.044315837619207384,0.03328762424969545
sicdb_external,25,intercept_only,0.47310141356913116,1.0,0.05216348556010793,0.04411159430995081,0.037743018648851434
sicdb_external,25,intercept_and_slope,-0.7062483981294709,0.6232369328018775,0.05216348556010793,0.044133611275809365,0.037262737229941556
sicdb_external,26,uncalibrated,0.0,1.0,0.04890707655454636,0.045365489372903745,0.025662856311897686
sicdb_external,26,intercept_only,0.44127470551274717,1.0,0.04890707655454636,0.045230555104005504,0.02856090661315769
sicdb_external,26,intercept_and_slope,-0.09146368098467847,0.8267241439053772,0.04890707655454636,0.04502862923347809,0.032897768810524974
sicdb_external,27,uncalibrated,0.0,1.0,0.046027131782945735,0.045760153526036046,0.03149899551409008
sicdb_external,27,intercept_only,0.3264938759987119,1.0,0.046027131782945735,0.04545752051982639,0.037904139464008835
sicdb_external,27,intercept_and_slope,-0.6242993586282548,0.6903852232325244,0.046027131782945735,0.04556315109648047,0.03566849749799794
sicdb_external,28,uncalibrated,0.0,1.0,0.047552025736402936,0.04555114146539344,0.02806313887839107
sicdb_external,28,intercept_only,0.45363932500599197,1.0,0.047552025736402936,0.04539911429527327,0.03130698317687175
sicdb_external,28,intercept_and_slope,-0.48283496875163867,0.7047920119942982,0.047552025736402936,0.045211658953312174,0.03530676783220388
sicdb_external,29,uncalibrated,0.0,1.0,0.047217537942664416,0.04573019171875182,0.02596670815263591
sicdb_external,29,intercept_only,0.4597775448144821,1.0,0.047217537942664416,0.04561087847400266,0.028508028627711846
sicdb_external,29,intercept_and_slope,-0.09726313324294554,0.8218254545860677,0.047217537942664416,0.04539436801518798,0.033119607695992204
sicdb_external,30,uncalibrated,0.0,1.0,0.047950904930309964,0.04545962922167922,0.02794320400203998
sicdb_external,30,intercept_only,0.41998721378705767,1.0,0.047950904930309964,0.04525672569205783,0.032281861361928454
sicdb_external,30,intercept_and_slope,-0.1988370629631711,0.79870690717762,0.047950904930309964,0.04512952742778264,0.03500172378370303
sicdb_external,31,uncalibrated,0.0,1.0,0.05015015015015015,0.04499009543807933,0.027932175654563962
sicdb_external,31,intercept_only,0.47728171465868086,1.0,0.05015015015015015,0.04487581461794028,0.030401357084727243
sicdb_external,31,intercept_and_slope,-0.2622167749590301,0.7624193004810297,0.05015015015015015,0.04465964218098243,0.03507203556253313
sicdb_external,32,uncalibrated,0.0,1.0,0.04851146900927281,0.04528647953917048,0.029285900186360014
sicdb_external,32,intercept_only,0.45355966390475483,1.0,0.04851146900927281,0.04511376862941468,0.032987952476527194
sicdb_external,32,intercept_and_slope,-0.43905017241853306,0.717216005764499,0.04851146900927281,0.04495878190604318,0.03631008745349085
sicdb_external,33,uncalibrated,0.0,1.0,0.04971548367774783,0.04522505361725051,0.02487625322887188
sicdb_external,33,intercept_only,0.46440944574702936,1.0,0.04971548367774783,0.0451527565343979,0.026435092780694225
sicdb_external,33,intercept_and_slope,0.23061216213397231,0.9234341833812751,0.04971548367774783,0.045021709421538166,0.029260675980148587
sicdb_external,34,uncalibrated,0.0,1.0,0.048172918484055444,0.04536022645104484,0.029386444296321534
sicdb_external,34,intercept_only,0.43743551656797575,1.0,0.048172918484055444,0.04517238037591682,0.033405955687027755
sicdb_external,34,intercept_and_slope,-0.2972163423029716,0.7639789861375423,0.048172918484055444,0.04504170633980741,0.036202105546711216
sicdb_external,35,uncalibrated,0.0,1.0,0.051787164906580016,0.044457935033393486,0.032172357196415646
sicdb_external,35,intercept_only,0.48301627458143764,1.0,0.051787164906580016,0.04428019301580088,0.03604171455151084
sicdb_external,35,intercept_and_slope,-0.4219433439748845,0.7075842692788896,0.051787164906580016,0.04421185428195392,0.03752941558039591
sicdb_external,36,uncalibrated,0.0,1.0,0.04644179761785607,0.045664905368524265,0.030969997230216983
sicdb_external,36,intercept_only,0.4431385368026258,1.0,0.04644179761785607,0.04545230003254577,0.03548157888465131
sicdb_external,36,intercept_and_slope,-0.5350938398422965,0.6928832285690295,0.04644179761785607,0.04538427650974848,0.0369250688897812
sicdb_external,37,uncalibrated,0.0,1.0,0.0521155830753354,0.04446788270118739,0.0307785243227493
sicdb_external,37,intercept_only,0.5384500912895007,1.0,0.0521155830753354,0.04442787388295193,0.03165055607903611
sicdb_external,37,intercept_and_slope,-0.547313357755222,0.6591493684019284,0.0521155830753354,0.04420041110973541,0.03660833214856496
sicdb_external,38,uncalibrated,0.0,1.0,0.04822737175678352,0.04547614746646523,0.026544216642154894
sicdb_external,38,intercept_only,0.42231780275731734,1.0,0.04822737175678352,0.04530405211483542,0.030228064651852127
sicdb_external,38,intercept_and_slope,-0.05669203991885883,0.8442973846193493,0.04822737175678352,0.0451467974195385,0.03359423573549225
